MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs11	MCTs12	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
M00076	1174.56	694.1	928.04	207.2	1613.31428571429	1768.7875	277.45	552.1125	4566.35714285714	1501.575	879.875	2312.88	2514.3625	2800.2	389.442857142857	254.376470588235	165.586666666667	8177.31666666667	1136.13333333333	5703.50666666667	561.552941176471	1512.1625	1118	1621.17647058824	1192.95714285714	7117.98333333333	1850.4	257.785714285714	2056.3	2078.31764705882	4078.9	391.633333333333	499.705882352941	12.5714285714286
M00077	1468.2	867.625	1160.05	259	2016.64285714286	2210.984375	346.8125	690.140625	5707.94642857143	1876.96875	1099.84375	2891.1	3142.953125	3500.25	486.803571428571	317.970588235294	206.983333333333	10221.6458333333	1420.16666666667	7129.38333333333	701.941176470588	1890.203125	1397.5	2026.47058823529	1491.19642857143	8897.47916666667	2313	322.232142857143	2570.375	2597.89705882353	5098.625	489.541666666667	624.632352941176	15.7142857142857
M00078	2275.8199464	1592.4984075	1481.8059256	352.461186	2565.965688	3825.010063875	616.3882725	982.8323505	10147.323186	2849.622150375	1870.331463	5139.439305	3055.177500375	5340.49971	865.284849	565.019042823529	334.3922582	15330.2994845	2339.5384012	11174.1666036	963.240866823529	2845.955487375	1934.1165844	3535.17293541176	2575.362504	10975.83161675	4129.403278	337.745694	4152.503784	3948.218274	9063.9353805	460.110651	950.064409411765	27.93648
M00079	13022.9333333333	61355.3125	6493.1	1457.59615384615	11774.5714285714	33597.359375	6123.75	4391.921875	31518.5535714286	21228.40625	5883.859375	20239.95	30418.015625	49894.8863636364	23025.3214285714	2663.98529411765	3233.96666666667	50841.1875	8003.75	61495.1166666667	6370.54411764706	9524.8125	14455	15103.5294117647	15407.8035714286	41116.9166666667	18033.0416666667	1508.07142857143	40029.5357142857	26701.7647058824	84809.3333333333	1899.52083333333	14115.2941176471	288.821428571429
M00080	2064.25186626667	9445.085494	1883.98939946667	390.903972538462	1364.11909842857	6548.624938375	548.0109391875	449.7969924375	3436.81626878571	2211.001641125	127.3386215625	2348.9084374	4462.5201258125	11034.5358133636	2638.061513	288.946022588235	3978.2782942	2401.62497441667	1079.33376333333	4657.86265153333	1766.44648323529	957.557972375	1687.54606986667	1779.88377705882	4142.77910278571	2624.85511625	2420.56978866667	108.035852428571	4719.98977185714	2391.06311588235	6436.21453491667	1019.5972205	2410.15650411765	42.0119577857143
M00081	1788.15401026667	1156.7210655	1112.3099988	382.564071076923	1923.664743	3090.2892401875	488.4370889375	737.332596	7611.278103	2137.1853628125	1442.2695093125	5616.8329986	2292.4352075625	4811.90669754545	688.261333857143	423.960360352941	245.444199	11499.2662785	1754.7982452	8380.7471748	723.391433470588	2214.8313583125	1450.4207718	2800.64470529412	1931.7361635	7980.40868625	3063.441381	253.8330795	3114.2826	2961.27154852941	7366.02211508333	443.499838583333	744.607194294118	20.95236
M00082	35304.7217154	118525.0281205	23897.6693124667	25382.2642298462	36935.7040524286	63315.683979125	19287.5845430625	13458.1678268125	55457.6336569286	45267.7496400625	15266.225708875	39535.612111	58920.209253125	114393.342913818	50849.6823996429	5334.79532811765	31361.0887104667	66409.6995499167	19526.0361847333	106678.088021867	22865.6840968235	16461.6644611875	35201.5710562	33856.6927963529	47321.4149127857	87154.4979345	72869.9122875	11678.3110677857	82239.3676262143	56559.8441252353	163400.25482375	17721.90036725	40835.3188135882	6524.6510245
M00083	56464.3867764	215671.681453583	37753.8734864667	34072.3069473077	57611.4898392857	120271.25746875	30553.57926225	22122.1464880625	87387.6511767857	77246.1445718125	23824.7693233125	63772.3485535	108467.208780937	202254.639901818	94280.4492037143	9120.19427652941	44194.7894665333	112833.30448175	31247.2678452667	184487.133462667	36523.6685578235	24938.329090125	58444.4937337333	52801.1275335882	76408.1080463571	140773.541550167	114355.068393667	16853.0400712857	147174.147139143	92275.0460186471	302275.05358775	28116.9115943333	69988.6846387647	8788.095881
M00086	14384.8	49111.4166666667	8121	5476.11538461538	12918	27874.21875	6144.34375	4140.25	30127.1785714286	18279.75	5271.15625	19043.5	25222.0625	46111.2272727273	19074.1071428571	2388.85294117647	9681.16666666667	42205.7083333333	8755.43333333333	52629.4666666667	7941.44117647059	9183.5625	15052.8333333333	15197.4117647059	16273.9642857143	38923.25	21289.75	2496.10714285714	32949.3571428571	24594.2352941176	66957.1666666667	3234.91666666667	13825	1458.85714285714
M00087	2.03859566666667	5.40789708333333	8.28771526666667	5.94736792307692	14.0827077142857	7.9046048125	1.4835514375	3.4868393125	88.7368522857143	1.8881571875	0.89144725	17.9578972	21.4835531875	9.00477881818182	2.86842185714286	3.84829676470588	1.19648993333333	14.47367225	1.93333186666667	1.66315913333333	4.356038	0.6743418125	1.05964826666667	0.557275588235294	2.6842095	11.50438575	22.412288	3.23308492857143	6.28195342857143	2.45201276470588	7.99999541666667	16.9956121666667	3.88854488235294	0.962407714285714
M00088	2848.49333333333	2846.65	3286.78666666667	5837.01538461538	5134.74285714286	2077.8125	2667.7125	2498.0375	3376.74285714286	1886.3875	2566.2	2852.22	2132.5625	4881.74545454545	1879.92857142857	494.952941176471	3570.72	2121.55	1743.01333333333	1537.58666666667	1730.16470588235	588.275	3063.98666666667	2110.11764705882	5301.27142857143	8047.9	14362.6333333333	2721.14285714286	3299.2	2325.69411764706	3750.4	3093.25	4456.55294117647	1456.97142857143
M00089	7024.78964606667	12760.8080851667	5089.27501353333	7986.40730392308	10589.1805771429	10501.2818853125	4347.041605125	3833.7934195	14101.656976	6688.346964875	4650.4233325625	7782.6831532	7743.357328125	17915.6693124545	7732.165507	1244.01106364706	5508.51169286667	15246.64743325	4446.9981802	16317.1596894667	4098.30498405882	3350.23113975	6131.20235613333	6682.249106	7780.65867607143	22604.429508	20157.3345563333	3611.95974235714	11618.2251221429	8338.17905764706	25220.2093671667	7017.14487941667	7933.75962311765	2174.41210335714
M00090	535.16	405.133333333333	321.333333333333	1565.81538461538	837.428571428571	101.5625	519.9875	177.5	595.914285714286	115.7375	195.8625	376.16	225.8	834.090909090909	253.585714285714	48.3882352941176	952.226666666667	182	121.133333333333	211.6	307.917647058824	96.5625	543.68	263.811764705882	282.242857142857	1781.28333333333	1783.76666666667	479.285714285714	214.671428571429	540.694117647059	736.25	228.283333333333	934.270588235294	473.957142857143
M00091	0	0	0	0	0	0.046875	0	0	0	0	0	0	0.09375	0	0	0.0294117647058824	0	0.0208333333333333	0	0	0	0	0	0	0	0.0208333333333333	0	0	0.0178571428571429	0	0.0625	0	0	0
M00093	16902.5840586667	28394.2919749167	13562.4459758667	15457.4643992308	20140.57747	30804.8565288125	8644.0443889375	6722.356543125	44837.4646301429	17415.881657375	9567.5035230625	27699.1389555	19353.0096765	43721.4368612727	13579.1009332143	2843.47178170588	11520.5378259333	51159.4144685833	12397.670617	50348.7766341333	7709.10189376471	10816.921674375	15542.4071244667	18176.3205694706	18121.4102928571	53408.7726911667	36557.9016886667	5559.74058435714	25990.4891857143	22426.4818014706	57664.2444751667	7360.36210091667	16027.2008471176	3648.26331342857
M00095	2912.9	1670.28125	2889.375	6247.26923076923	4164.01785714286	1462.9296875	2300.2578125	1191.5234375	2270.5	1749.421875	1880.375	2052.375	1573.203125	3452.34090909091	1820.08928571429	521.132352941176	3640.69166666667	2201.8125	1097.18333333333	1360.75	1078.80147058824	423.2734375	2300.03333333333	1822.58823529412	2846.30357142857	3743.76041666667	17927.4375	2160.92857142857	2830.75892857143	2119.66911764706	3548.17708333333	2932.9375	4133.36029411765	998.821428571429
M00096	101296.8	253202.083333333	60931.1726898	68758.2350928462	108837.256959857	146224.237316188	51134.875	35310.0234971875	181498.390045286	98821.2596546875	48205.3125	123569.5	134977.268218625	259564.176807	108576.722016071	14449.7919847647	66179.1250719333	250637.613449833	57141.8124611333	285249.5202032	48455.1794939412	53031.6418716875	99605.5862258	102122.68247	100221.511469143	267964.37566025	196709.168926667	30978.264961	187081.071428571	134646.434979353	359532.067632667	44218.9360818333	96095.1648453529	19025.0491905714
M00097	10.1222139333333	2.40277658333333	11.1222417333333	0.846153	2.28571885714286	20.5625193125	0.2083335	15.4687635625	228.607423928571	2.4166645	0.2708335	14.9666572	99.145821125	10.545444	19.5475995	0.607843705882353	8.0888808	661.930217416667	0.933333466666667	883.3773204	783.793677117647	1.312502	0.288889133333333	11.7254921176471	925.690047428571	142.0138305	14.1944655	0.7619045	0.488095428571429	299.960484352941	2075.74852066667	310.819766416667	1.51961064705882	39.0476971428571
M00098	0.0181818	0.00757575	0.0121212	0.013986	0	0.1079544375	0.02272725	0.0454545	0	0.011363625	0.0056818125	0.0090909	0	0.00826445454545455	0	0	0	0.02272725	0	0.030303	0.0695186470588235	0	0	0	0.0064935	0.17424225	0.030303	0	0	0.0160427647058824	0.0151515	0	0.0213903529411765	0
M00099	0	0	0	0.0192307692307692	0.0714285714285714	0.046875	0	0	0.0625	0.0078125	0	0.025	0.1953125	0	0	0.0661764705882353	0	0	0	0.0666666666666667	0	0	0	0	0	0.84375	0	0.0982142857142857	0	0	0.0104166666666667	0	0	0
M00101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030303	0	0	0	0	0	0	0	0
M00104	0.00555553333333333	0.00694441666666667	0.0111110666666667	0	0.0238094285714286	0	0	0	0	0	0	0.0166666	0.0052083125	0	0	0.00490194117647059	0.00555553333333333	0	0.0111110666666667	0.0222221333333333	0	0	0.0333332	0	0.00595235714285714	0	0	0.0119047142857143	0.00595235714285714	0.00490194117647059	0.02083325	0.0138888333333333	0	0
M00107	0.0222222	0	0.0444444	0	0	0	0	0	0	0	0	0.0333333	0.0624999375	0	0	0.0196078235294118	0	0	0	0	0	0	0	0	0.0238095	0.111111	0	0.047619	0.0238095	0.0196078235294118	0	0	0	0
M00110	0.0166666666666667	0	0.0333333333333333	0	0	0	0	0	0	0	0	0.025	0.046875	0	0	0.0147058823529412	0	0	0	0	0	0	0	0	0.0178571428571429	0.0833333333333333	0	0.0357142857142857	0.0178571428571429	0.0147058823529412	0	0	0	0
M00112	0	0.5625	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0	0.0208333333333333	0	0	0	0	0	0	0	0.0208333333333333	0	0	0.0535714285714286	0	0.0416666666666667	0	0	0
M00113	0.2814812	0.13888875	0.4962958	2.102562	0.523809	0.680554875	0.1458331875	0.1597220625	0.349206	0.4374995625	0.2152775625	0.6555549	1.263887625	0.454545	0.349206	0.169934470588235	0.0666666	0.60185125	0.3481478	0.2370368	0.464051823529412	0.041666625	0.1629628	0.0915031764705882	0.15873	0.37037	1.5740725	0.190476	0.333333	0.215686058823529	0.54629575	2.629627	0.248365764705882	0.0396825
M00114	14974.575	51027.984375	9813.70833333333	1997.76923076923	12835.2678571429	28326.15625	4628.2734375	4561.83984375	27022.8348214286	20258.6015625	5051.19140625	20678.84375	28434.73046875	51209.6136363636	20194.8125	2208.29411764706	7492.69583333333	49210.7604166667	9478.80833333333	51856.0958333333	8122.45955882353	7253.23046875	13836.8541666667	14716.6213235294	16323.5089285714	34968.7760416667	29662.6770833333	2009.36160714286	38060.1160714286	22993.0257352941	79970.3385416667	6162.140625	13869.8933823529	275.285714285714
M00115	67988.2970456667	158754.169316167	42039.4360736	41450.1167984615	77094.502645	107581.127106688	32336.683960875	26847.094174375	149366.669116643	72782.205500625	36343.5961311875	89159.4148599	95128.194426125	179979.614412182	71922.3181095	11432.9013662941	45232.4646816	205095.962754083	44949.6851125333	212933.342495333	32992.9057067647	43986.57043125	63331.3819838	74899.4345571765	70594.664827	190908.41651675	138467.165935	20342.3920027143	128494.796926	99266.2033277059	251486.463523667	33152.9340969167	61038.5647949412	11023.6348066429
M00116	17586.3857262667	51710.9017565	11700.1059285333	2420.070518	12687.04253	31585.1154129375	4951.0072893125	4841.921675875	32137.942622	21565.158628125	4499.6831635625	19503.0591235	27106.3265148125	56281.921598	21164.2060018571	2505.42308552941	18811.5314530667	41289.0239396667	11015.8936925333	60867.1668572667	13446.7841477059	9840.088836875	14127.4117056	17291.9891993529	24423.0396920714	39150.766593	22656.3538141667	1931.76677392857	35527.8617348571	29515.91565	70387.9576280833	5924.43327366667	12852.5761192941	505.331391142857
M00117	16648.2441457333	81681.4838919167	10790.9936799333	7965.58338507692	15555.1161608571	52016.5323411875	8419.9906783125	5310.335023	28005.0305181429	21450.3887036875	4634.5299233125	22068.8825184	37959.459775	78729.3354863636	31980.0768913571	2987.56297741176	10481.3080256	39409.6706465833	7642.23981653333	54930.4354708667	8099.39054476471	7279.0594820625	17682.8681728667	14810.7978575882	20396.752497	41843.961689	25515.6573865	3231.42212921429	47187.1971184286	25954.9474573529	91893.986953	3824.167376	24243.9867403529	1768.58844514286
M00118	39.65	37.5833333333333	94.8333333333333	4.88461538461539	52.3214285714286	25.890625	9.046875	66.4375	9.69642857142857	32.53125	31.140625	46.925	79.25	37.4772727272727	91.5357142857143	1.94117647058824	30.9	53.125	27.1666666666667	17.2666666666667	24.3088235294118	1.984375	6.48333333333333	28.5147058823529	31.5892857142857	276.375	168.041666666667	39.75	140.464285714286	32.6911764705882	103.208333333333	16.1458333333333	7.52941176470588	1.08928571428571
M00119	33022.2645688667	116447.1566605	24517.6568596	11766.0850371538	35907.3665894286	67008.2544466875	16624.99335	16520.097558625	60932.5351507857	47674.8246800625	20219.9398286875	40225.0672433	58273.3621073125	105188.215500455	44519.5655255	9518.77070229412	26596.9893612	81622.25901775	24676.4901294	115429.398272667	23234.5985492941	18901.7111893125	33199.0978314667	35436.7015115882	48591.3496110714	87157.8818035	65187.8905915	10273.0911288571	81263.6579707143	54881.2525572941	155286.882329667	19735.3393280833	32556.9477615294	4106.2483575
M00120	28607.9383534	98202.8247048333	19916.2914344667	26003.9258353846	30762.8197265714	45107.642160375	18304.85934325	12938.4029635625	36564.1824903571	30675.30142025	13381.9142865625	29083.5018154	45736.7564966875	84957.5194623636	40146.5091368571	4109.88388417647	26183.9128492667	44427.0324821667	15344.5281414667	73257.79583	15538.0215113529	10826.083069125	30609.6599634667	23911.808713	35385.6374554286	61761.0027881667	67299.1767523333	11671.8271187143	61801.9204959286	42055.252929	117767.9604855	15257.3390548333	34550.7735179412	6482.74937592857
M00121	23565.5926952667	52049.6644749167	18734.3393362	26803.0126104615	32160.177688	34101.957089875	13107.0459505625	11042.3495338125	38058.9535574286	23992.1646366875	12247.3027028125	25688.722602	32017.099076125	62691.5130184545	24925.2944474286	3414.28694935294	25152.6996201333	41856.7778135	13452.4849734667	50906.0824988	13110.8741425882	9281.5376921875	20984.9752704	20375.3956136471	28681.2610067143	63247.2825380833	61776.9120426667	11504.3180725	44822.4181211429	31014.3937132353	75109.39277975	13104.2418741667	28617.7732187059	5619.25723764286
M00122	31554.756609	45750.8544106667	25808.5251704667	34673.7022144615	40008.3261977143	35113.57097375	17601.650862375	14438.70504025	52022.392111	28564.38316125	16699.233937875	32052.8503304	30525.43622625	76110.5705529091	19842.5685832143	4141.90961711765	44691.3312874667	44565.842643	21900.1544053333	59572.6096133333	21174.2989333529	14881.226474	28332.0673541333	29182.8710830588	42575.9523248571	80518.9637736667	76581.3151538333	16005.2659712143	43389.0558159286	37411.4420615294	61723.83994975	19692.8204413333	34838.3969411176	9707.94721814286
M00123	13972.2	9876.58333333333	11558.5333333333	10003.1538461538	12180.8571428571	10520.375	4211.0625	3910	19313.2142857143	9846.0625	3629.1875	9347.8	8260.8125	29715.7272727273	3827.35714285714	1277.17647058824	26779	9065.33333333333	9844.53333333333	24544.6	13416	6785.375	10558.0666666667	12465.8235294118	21358.1428571429	22088.3333333333	24624.1666666667	4038.5	10993.7857142857	15345.4117647059	12754.3333333333	9450.41666666667	8792.35294117647	2852.85714285714
M00124	29709.0014060667	102892.89038025	17654.5303442667	11071.3955683846	29015.4891307143	70827.4586691875	13699.18404625	11348.99639175	69729.09293	38225.99729775	14455.7979673125	45928.5570836	57049.6125968125	102566.668842182	40669.5253301429	5730.92938629412	12988.7547855333	104546.142474417	18890.5479993333	121658.1318204	16849.0128682353	19713.328373625	29190.3474855333	32551.7440892941	38960.5967999286	91884.1333205	51161.0663691667	6116.36831707143	74252.4391546429	53644.8314832353	162550.913131833	9533.72023483333	30430.8420965294	2555.70206392857
M00125	30408.0019278	71785.19914975	20584.0604996	22552.0061307692	33574.2705684286	50240.299607875	16484.2464285625	12590.5428566875	57460.7128659286	34592.3744385625	15089.010738125	38331.9961161	41342.3714613125	83785.9106946364	31512.4623757143	4652.81392776471	23033.7913560667	80815.98251575	18905.3685126	85726.6971296667	15741.6220906471	15609.6149538125	25629.5942832	27077.2934584118	32646.003378	81147.9851736667	65084.0150933333	10495.6906027857	63093.0047983571	38768.1833304706	111773.742934667	15805.0007498333	33835.9078182941	5224.06963028571
M00126	33956.4056107333	142812.24996625	19404.0479188	13657.3487336923	30835.231625	75449.2382381875	16340.6419641875	10617.2521793125	62523.148067	48404.9856531875	11990.665699625	45516.4380493	70227.764936375	123700.733309091	55690.5106134286	5951.20765129412	23176.5137113333	86980.21769225	18328.0212946	127709.7568078	18783.0236721176	18902.1819839375	36545.0867746667	34565.1455770588	41765.0141396429	89550.2707639167	58148.9623971667	6987.44106121429	92157.7305994286	62395.6440643529	189550.885746833	9112.39717116667	39295.5227101765	3268.02052885714
